Entity_Name,Year,Quarter,Type,Count,Amount,State
krishna,2019,2,District,6428472,13437029115.620754,andhra-pradesh
chittoor,2019,2,District,5983308,10982727976.224325,andhra-pradesh
guntur,2019,2,District,5005275,10405246943.481495,andhra-pradesh
east godavari,2019,2,District,4699261,9116404622.47651,andhra-pradesh
kurnool,2019,2,District,3895824,7358285187.018034,andhra-pradesh
anantapur,2019,2,District,3578836,7830782361.3776655,andhra-pradesh
spsr nellore,2019,2,District,3141891,6880873007.4820595,andhra-pradesh
prakasam,2019,2,District,2670529,6262396448.455348,andhra-pradesh
ysr,2019,2,District,2606284,6376856828.130632,andhra-pradesh
530001,2019,3,Pincode,2944756,6693257653.901131,andhra-pradesh
520001,2019,3,Pincode,1905190,4414503365.699517,andhra-pradesh
517501,2019,3,Pincode,1434209,2203932856.2972074,andhra-pradesh
530016,2019,3,Pincode,1196020,1658162548.562835,andhra-pradesh
517507,2019,3,Pincode,1060513,1854927351.7366562,andhra-pradesh
522001,2019,3,Pincode,1003916,2216532548.7258,andhra-pradesh
515001,2019,3,Pincode,868052,1667826831.8650486,andhra-pradesh
530003,2019,3,Pincode,858005,970993081.1712441,andhra-pradesh
530017,2019,3,Pincode,799271,911939243.0618924,andhra-pradesh
530026,2019,3,Pincode,711726,1095056835.9858122,andhra-pradesh
visakhapatnam,2019,3,District,16694947,26944837120.046288,andhra-pradesh
krishna,2019,3,District,8408474,16404073560.500784,andhra-pradesh
chittoor,2019,3,District,8201783,13837455758.755266,andhra-pradesh
guntur,2019,3,District,6942304,13075661264.188034,andhra-pradesh
east godavari,2019,3,District,6537303,11387726470.57774,andhra-pradesh
kurnool,2019,3,District,5139134,9025632779.412457,andhra-pradesh
anantapur,2019,3,District,4889720,9554081289.488277,andhra-pradesh
spsr nellore,2019,3,District,4150195,8256600118.735449,andhra-pradesh
prakasam,2019,3,District,3430750,7354502261.150911,andhra-pradesh
ysr,2019,3,District,3296586,7447544274.2117815,andhra-pradesh
530001,2019,4,Pincode,4185063,9160387223.4497,andhra-pradesh
520001,2019,4,Pincode,2544877,5933007156.535349,andhra-pradesh
517501,2019,4,Pincode,1920211,3073084029.9256625,andhra-pradesh
530016,2019,4,Pincode,1591033,2295184224.145106,andhra-pradesh
530026,2019,4,Pincode,1438154,2509394595.5414515,andhra-pradesh
517507,2019,4,Pincode,1406768,2478459132.7705936,andhra-pradesh
522001,2019,4,Pincode,1324202,2927313967.683236,andhra-pradesh
515001,2019,4,Pincode,1202983,2376869516.684207,andhra-pradesh
530003,2019,4,Pincode,1131832,1339103327.887921,andhra-pradesh
530017,2019,4,Pincode,1084796,1266927471.3317952,andhra-pradesh
visakhapatnam,2019,4,District,23594874,39133296330.04462,andhra-pradesh
krishna,2019,4,District,11719402,23039786404.046635,andhra-pradesh
chittoor,2019,4,District,11246986,19298476027.875484,andhra-pradesh
guntur,2019,4,District,9761330,18565626418.035915,andhra-pradesh
east godavari,2019,4,District,9285739,16816774065.301317,andhra-pradesh
kurnool,2019,4,District,7001958,13233105728.54823,andhra-pradesh
anantapur,2019,4,District,6764112,13887248889.064064,andhra-pradesh
spsr nellore,2019,4,District,5877804,11786014089.194025,andhra-pradesh
prakasam,2019,4,District,4865473,10604077824.801035,andhra-pradesh
ysr,2019,4,District,4793157,10865073855.730782,andhra-pradesh
530026,2020,1,Pincode,6695271,15258657486.862274,andhra-pradesh
517501,2020,1,Pincode,2196548,3731404465.729061,andhra-pradesh
530016,2020,1,Pincode,1661816,2593325339.0472875,andhra-pradesh
517507,2020,1,Pincode,1554974,2719620696.0325623,andhra-pradesh
515001,2020,1,Pincode,1346804,2696427930.6755033,andhra-pradesh
530003,2020,1,Pincode,1159480,1519955258.5314608,andhra-pradesh
524002,2020,1,Pincode,1125194,2653339803.95633,andhra-pradesh
530017,2020,1,Pincode,1104748,1412381495.9440272,andhra-pradesh
520010,2020,1,Pincode,1098395,2059547223.1742206,andhra-pradesh
522001,2020,1,Pincode,1058410,2575723775.0488396,andhra-pradesh
visakhapatnam,2020,1,District,27115031,48809747614.678894,andhra-pradesh
chittoor,2020,1,District,13257740,23441848567.344193,andhra-pradesh
krishna,2020,1,District,12175289,24481702770.714714,andhra-pradesh
guntur,2020,1,District,11493331,22992734620.64621,andhra-pradesh
east godavari,2020,1,District,11346242,21854701379.428688,andhra-pradesh
anantapur,2020,1,District,8466129,17864325752.82528,andhra-pradesh
kurnool,2020,1,District,8246869,17022710311.813044,andhra-pradesh
spsr nellore,2020,1,District,7430247,15387829694.446861,andhra-pradesh
prakasam,2020,1,District,6318396,14169104764.526735,andhra-pradesh
ysr,2020,1,District,6031255,14059924636.819914,andhra-pradesh
530026,2020,2,Pincode,4994637,12817902607.017586,andhra-pradesh
517501,2020,2,Pincode,1708935,3203679955.4885287,andhra-pradesh
517507,2020,2,Pincode,1575118,2854711069.441047,andhra-pradesh
524002,2020,2,Pincode,1553283,3993963025.6852684,andhra-pradesh
530016,2020,2,Pincode,1067022,1893629834.0393307,andhra-pradesh
516001,2020,2,Pincode,1066066,2616099329.3322473,andhra-pradesh
515001,2020,2,Pincode,1026587,2447755903.073549,andhra-pradesh
518002,2020,2,Pincode,979822,2015820866.3250332,andhra-pradesh
522001,2020,2,Pincode,963666,2678051229.473872,andhra-pradesh
520002,2020,2,Pincode,956641,2767045048.1995325,andhra-pradesh
visakhapatnam,2020,2,District,25300401,48293889917.41437,andhra-pradesh
chittoor,2020,2,District,14848197,27361300300.01902,andhra-pradesh
east godavari,2020,2,District,13130334,26319906327.32029,andhra-pradesh
krishna,2020,2,District,12313709,26964149095.36629,andhra-pradesh
guntur,2020,2,District,12308707,27463593607.83911,andhra-pradesh
anantapur,2020,2,District,10473739,22094006659.412506,andhra-pradesh
kurnool,2020,2,District,9821381,22419372061.805172,andhra-pradesh
spsr nellore,2020,2,District,9454274,20665376460.772232,andhra-pradesh
prakasam,2020,2,District,8844580,19846026726.90433,andhra-pradesh
ysr,2020,2,District,8033609,19597207268.132023,andhra-pradesh
524002,2020,3,Pincode,5194663,13718743729.17845,andhra-pradesh
530026,2020,3,Pincode,4159532,10383207817.795242,andhra-pradesh
517501,2020,3,Pincode,2735691,5544720473.076229,andhra-pradesh
516001,2020,3,Pincode,2534360,6637577271.358326,andhra-pradesh
517507,2020,3,Pincode,2306174,4594510974.325968,andhra-pradesh
520002,2020,3,Pincode,2238996,6543183825.055463,andhra-pradesh
530016,2020,3,Pincode,1921871,3560898943.243418,andhra-pradesh
515001,2020,3,Pincode,1669413,4116758527.095812,andhra-pradesh
522001,2020,3,Pincode,1625687,4701116488.838855,andhra-pradesh
518002,2020,3,Pincode,1514873,3352462441.2241564,andhra-pradesh
visakhapatnam,2020,3,District,34421299,67628440368.111465,andhra-pradesh
chittoor,2020,3,District,20501863,42811566246.16463,andhra-pradesh
krishna,2020,3,District,19110457,44788458672.084435,andhra-pradesh
east godavari,2020,3,District,17972431,39300043804.75851,andhra-pradesh
guntur,2020,3,District,17601395,42531195809.75448,andhra-pradesh
spsr nellore,2020,3,District,16468209,39128324534.03021,andhra-pradesh
anantapur,2020,3,District,14447683,34102037972.657852,andhra-pradesh
kurnool,2020,3,District,13243292,32529351107.17173,andhra-pradesh
prakasam,2020,3,District,12266310,31221704852.44969,andhra-pradesh
ysr,2020,3,District,11934653,32037007334.12973,andhra-pradesh
524002,2020,4,Pincode,5029692,12810644736.250324,andhra-pradesh
530026,2020,4,Pincode,4235146,9849636860.464972,andhra-pradesh
517501,2020,4,Pincode,4125544,7866883789.381668,andhra-pradesh
517507,2020,4,Pincode,3420778,6749696775.855953,andhra-pradesh
516001,2020,4,Pincode,3119905,8005247952.077286,andhra-pradesh
530016,2020,4,Pincode,2981818,5591062751.070802,andhra-pradesh
515001,2020,4,Pincode,2821800,6442101736.915546,andhra-pradesh
518002,2020,4,Pincode,2219953,4809927717.539759,andhra-pradesh
520010,2020,4,Pincode,2170458,4679865894.241622,andhra-pradesh
530017,2020,4,Pincode,2027751,3252434512.586547,andhra-pradesh
visakhapatnam,2020,4,District,46551467,91879823025.40399,andhra-pradesh
chittoor,2020,4,District,29590411,61505711149.79541,andhra-pradesh
krishna,2020,4,District,27981050,64461504667.60722,andhra-pradesh
guntur,2020,4,District,26136538,60641872021.25432,andhra-pradesh
east godavari,2020,4,District,25989490,58732615663.11841,andhra-pradesh
anantapur,2020,4,District,20996384,49732610814.26222,andhra-pradesh
spsr nellore,2020,4,District,20934374,49115443663.37911,andhra-pradesh
kurnool,2020,4,District,18737323,44718203115.22612,andhra-pradesh
prakasam,2020,4,District,16176867,41852443493.515396,andhra-pradesh
ysr,2020,4,District,15676878,42572974713.440254,andhra-pradesh
524002,2021,1,Pincode,7269657,16698428355.239132,andhra-pradesh
530026,2021,1,Pincode,5875319,13567044097.312927,andhra-pradesh
517501,2021,1,Pincode,4354325,8224302893.470669,andhra-pradesh
520002,2021,1,Pincode,3591058,9183853695.408499,andhra-pradesh
517507,2021,1,Pincode,3378549,6593121540.981036,andhra-pradesh
530016,2021,1,Pincode,3144495,5679150412.005564,andhra-pradesh
516001,2021,1,Pincode,2941623,7434205012.068323,andhra-pradesh
515001,2021,1,Pincode,2815993,6225481722.602297,andhra-pradesh
522001,2021,1,Pincode,2584588,6753205746.899624,andhra-pradesh
520010,2021,1,Pincode,2291676,4716738889.930448,andhra-pradesh
visakhapatnam,2021,1,District,48248923,95308386037.84721,andhra-pradesh
krishna,2021,1,District,29717175,69715406644.53484,andhra-pradesh
chittoor,2021,1,District,29342609,60947491846.66088,andhra-pradesh
guntur,2021,1,District,27445045,64207987853.108406,andhra-pradesh
east godavari,2021,1,District,26190701,60027984987.96951,andhra-pradesh
spsr nellore,2021,1,District,22541428,52210333201.53073,andhra-pradesh
anantapur,2021,1,District,20102957,48353870395.01808,andhra-pradesh
kurnool,2021,1,District,17918524,44941629659.56964,andhra-pradesh
west godavari,2021,1,District,16015685,42124030669.36127,andhra-pradesh
ysr,2021,1,District,15374473,42570919448.50447,andhra-pradesh
524002,2021,2,Pincode,11023032,25519404146.52658,andhra-pradesh
530026,2021,2,Pincode,7850540,19042845773.20165,andhra-pradesh
520002,2021,2,Pincode,5441708,14948864290.86964,andhra-pradesh
517501,2021,2,Pincode,4614209,9215678010.439575,andhra-pradesh
517507,2021,2,Pincode,3834825,7940105016.380435,andhra-pradesh
522001,2021,2,Pincode,3427039,9832657321.439524,andhra-pradesh
515001,2021,2,Pincode,3052771,7213837063.020088,andhra-pradesh
530016,2021,2,Pincode,2892664,5705916880.595729,andhra-pradesh
516001,2021,2,Pincode,2613562,7256266063.657529,andhra-pradesh
518002,2021,2,Pincode,2553688,5906664130.524334,andhra-pradesh
visakhapatnam,2021,2,District,54390299,114439012713.35336,andhra-pradesh
krishna,2021,2,District,36370960,90021923049.96454,andhra-pradesh
chittoor,2021,2,District,34344902,73654690122.43158,andhra-pradesh
guntur,2021,2,District,32968819,82356914463.83287,andhra-pradesh
east godavari,2021,2,District,31717908,74604325863.66068,andhra-pradesh
spsr nellore,2021,2,District,30290406,72283071757.09679,andhra-pradesh
anantapur,2021,2,District,25123346,60987487571.27992,andhra-pradesh
kurnool,2021,2,District,21972396,56659287474.995804,andhra-pradesh
west godavari,2021,2,District,20950964,57233116236.18796,andhra-pradesh
prakasam,2021,2,District,19944047,54535328043.04135,andhra-pradesh
524002,2021,3,Pincode,10701326,23300508690.71216,andhra-pradesh
530026,2021,3,Pincode,9780096,22841763578.29273,andhra-pradesh
517501,2021,3,Pincode,5982442,11419848822.233982,andhra-pradesh
520002,2021,3,Pincode,5320101,14633600592.216694,andhra-pradesh
517507,2021,3,Pincode,4866065,9768221617.56348,andhra-pradesh
522001,2021,3,Pincode,4242875,11355623168.660927,andhra-pradesh
530016,2021,3,Pincode,4177023,7797927714.306906,andhra-pradesh
515001,2021,3,Pincode,4040160,8752025049.046715,andhra-pradesh
516001,2021,3,Pincode,3370675,8720115499.341372,andhra-pradesh
520010,2021,3,Pincode,3206301,6832329071.6628275,andhra-pradesh
visakhapatnam,2021,3,District,69220981,136945652159.26517,andhra-pradesh
krishna,2021,3,District,44828275,104417897558.58972,andhra-pradesh
chittoor,2021,3,District,42628568,89371931753.04831,andhra-pradesh
guntur,2021,3,District,41675093,96525353090.12305,andhra-pradesh
east godavari,2021,3,District,39572714,89380370072.7078,andhra-pradesh
spsr nellore,2021,3,District,34411958,77839676988.30869,andhra-pradesh
anantapur,2021,3,District,30366444,70291248155.64975,andhra-pradesh
kurnool,2021,3,District,26377809,62527453761.59807,andhra-pradesh
west godavari,2021,3,District,26245039,66647238455.1675,andhra-pradesh
prakasam,2021,3,District,24116580,63367713446.928055,andhra-pradesh
524002,2021,4,Pincode,14158439,30358274591.367683,andhra-pradesh
530026,2021,4,Pincode,10216678,24428085477.49295,andhra-pradesh
517501,2021,4,Pincode,7246667,13514835187.056923,andhra-pradesh
517507,2021,4,Pincode,5790910,11415016234.059563,andhra-pradesh
520002,2021,4,Pincode,5716025,15397268124.171196,andhra-pradesh
530016,2021,4,Pincode,5252680,9484946022.822403,andhra-pradesh
522001,2021,4,Pincode,4989759,13298088500.28115,andhra-pradesh
515001,2021,4,Pincode,4892740,10235401678.208153,andhra-pradesh
520010,2021,4,Pincode,4198904,8551737728.052567,andhra-pradesh
516001,2021,4,Pincode,4058071,10324818012.146276,andhra-pradesh
visakhapatnam,2021,4,District,82711538,159530099772.73474,andhra-pradesh
krishna,2021,4,District,55489829,125015323207.89836,andhra-pradesh
chittoor,2021,4,District,51119640,103985734663.73514,andhra-pradesh
guntur,2021,4,District,50919286,115553993673.17336,andhra-pradesh
east godavari,2021,4,District,48992531,106725597026.00357,andhra-pradesh
spsr nellore,2021,4,District,41921081,92256405076.26547,andhra-pradesh
anantapur,2021,4,District,36129136,81239787006.64764,andhra-pradesh
west godavari,2021,4,District,33235175,81292461575.08183,andhra-pradesh
kurnool,2021,4,District,31782248,73968947669.64754,andhra-pradesh
prakasam,2021,4,District,27858275,71323060008.47623,andhra-pradesh
524002,2022,1,Pincode,16133298,35123754551.39544,andhra-pradesh
530026,2022,1,Pincode,10293117,25355928765.674084,andhra-pradesh
517501,2022,1,Pincode,8062447,14807178133.005922,andhra-pradesh
517507,2022,1,Pincode,6660899,12913687866.526722,andhra-pradesh
520002,2022,1,Pincode,6254668,16297042494.467913,andhra-pradesh
522001,2022,1,Pincode,5691035,15226428277.57111,andhra-pradesh
515001,2022,1,Pincode,5585462,11393585212.479506,andhra-pradesh
530016,2022,1,Pincode,5554647,9991176892.061853,andhra-pradesh
516001,2022,1,Pincode,4513789,11365056779.562836,andhra-pradesh
520010,2022,1,Pincode,4492155,9108501441.854177,andhra-pradesh
visakhapatnam,2022,1,District,88233362,170120350591.26004,andhra-pradesh
krishna,2022,1,District,61826199,139690081529.49048,andhra-pradesh
chittoor,2022,1,District,58561024,117900595508.63399,andhra-pradesh
guntur,2022,1,District,57226996,129673727687.08943,andhra-pradesh
east godavari,2022,1,District,54738830,121067103712.79568,andhra-pradesh
spsr nellore,2022,1,District,47645702,104895571602.13988,andhra-pradesh
anantapur,2022,1,District,40613148,90197023268.43825,andhra-pradesh
west godavari,2022,1,District,37271259,92397939903.60936,andhra-pradesh
kurnool,2022,1,District,35093633,81568420500.54747,andhra-pradesh
prakasam,2022,1,District,31340975,79494373254.71565,andhra-pradesh
524002,2022,2,Pincode,18822839,40556750377.6809,andhra-pradesh
530026,2022,2,Pincode,12256092,29600523030.089485,andhra-pradesh
517501,2022,2,Pincode,9320394,17071503296.033054,andhra-pradesh
517507,2022,2,Pincode,7667416,14863715364.820652,andhra-pradesh
520002,2022,2,Pincode,7584902,19447767871.79056,andhra-pradesh
530016,2022,2,Pincode,6470271,11522114399.303429,andhra-pradesh
515001,2022,2,Pincode,6291639,12847256630.386038,andhra-pradesh
522001,2022,2,Pincode,6073875,16041957319.95133,andhra-pradesh
520010,2022,2,Pincode,5301338,10747157085.983915,andhra-pradesh
516001,2022,2,Pincode,4927880,12452111307.590088,andhra-pradesh
visakhapatnam,2022,2,District,101387402,193242841582.14282,andhra-pradesh
krishna,2022,2,District,73525814,163997729295.93127,andhra-pradesh
chittoor,2022,2,District,67507661,136435445124.75615,andhra-pradesh
guntur,2022,2,District,66315749,147098141568.76227,andhra-pradesh
east godavari,2022,2,District,62072845,135531452997.6391,andhra-pradesh
spsr nellore,2022,2,District,54838708,121941082043.49483,andhra-pradesh
anantapur,2022,2,District,46099366,102138758015.76915,andhra-pradesh
west godavari,2022,2,District,44409239,107973244960.42824,andhra-pradesh
kurnool,2022,2,District,40165692,92409350855.502,andhra-pradesh
prakasam,2022,2,District,36163507,90435082545.97768,andhra-pradesh
530026,2022,3,Pincode,10427710,24452749355.343765,andhra-pradesh
517501,2022,3,Pincode,9028550,16685152652.27945,andhra-pradesh
517507,2022,3,Pincode,7638906,14893051968.861427,andhra-pradesh
524002,2022,3,Pincode,6897466,17798259711.658493,andhra-pradesh
522001,2022,3,Pincode,6608575,14799455202.072798,andhra-pradesh
520002,2022,3,Pincode,6370783,17359205738.798397,andhra-pradesh
530016,2022,3,Pincode,6352195,11280121649.92772,andhra-pradesh
515001,2022,3,Pincode,6120942,12350133591.116642,andhra-pradesh
520010,2022,3,Pincode,5372903,10801020194.878735,andhra-pradesh
516001,2022,3,Pincode,5350632,13517253500.100548,andhra-pradesh
visakhapatnam,2022,3,District,97434546,181124419863.61444,andhra-pradesh
krishna,2022,3,District,71051144,153770559025.69122,andhra-pradesh
chittoor,2022,3,District,65751781,133053581631.63948,andhra-pradesh
guntur,2022,3,District,65612317,141588522953.23773,andhra-pradesh
east godavari,2022,3,District,61467134,129677722169.74829,andhra-pradesh
anantapur,2022,3,District,45165363,97735649608.10074,andhra-pradesh
west godavari,2022,3,District,43635951,101706854744.31876,andhra-pradesh
spsr nellore,2022,3,District,42116582,95099325968.25974,andhra-pradesh
kurnool,2022,3,District,39557913,88415335176.31995,andhra-pradesh
prakasam,2022,3,District,35376080,87475230073.46387,andhra-pradesh
530026,2022,4,Pincode,10249750,23326515677.88234,andhra-pradesh
517501,2022,4,Pincode,9601016,17160601029.470804,andhra-pradesh
517507,2022,4,Pincode,8255182,15452889827.310287,andhra-pradesh
